Id;Nombre;Apellido;Documento;IdTipoDocumento;Celular;IdGenero;IdEstadoCivil;Correo;IdProvincia;SucursalPreferido
12406;Santino Juan;Rosário Marrero;40290508899;1;8298552309;1;5;SantinoJuanRosárioMarrero@gmail.com;6;13
12407;Natalia ;Quezada Payano;40223251892;1;8491214019;2;1;NataliaQuezadaPayano@gmail.com;18;6
12408;Fernando Agustín;Mendez Cabral;40221994957;1;8494662755;1;5;FernandoAgustínMendezCabral@gmail.com;20;15
12409;Isidora Maia;Luna ;40266151305;1;8496438319;2;6;IsidoraMaiaLuna@gmail.com;28;12
12410;Maia Catalina;Novas Garcia;40258279591;1;8292528788;2;5;MaiaCatalinaNovasGarcia@gmail.com;28;5
12411;Cristian ;Agramonte Sencion;40256421768;1;8493903542;1;3;CristianAgramonteSencion@gmail.com;6;14
12412;Rafael Juan;Collado Nuñez;40212322835;1;8494247589;1;5;RafaelJuanColladoNuñez@gmail.com;13;14
12413;Lucía Catalina;Solis ;40218877531;1;8292502054;2;1;LucíaCatalinaSolis@gmail.com;28;14
12414;Claudia Regina;Javier ;62672536150;2;8495428779;2;3;ClaudiaReginaJavier@gmail.com;22;13
12415;Javier Esteban;Diaz ;40251930088;1;8495059463;1;3;JavierEstebanDiaz@gmail.com;29;13
12416;Lorenzo ;Disla ;40256252087;1;8499958285;1;2;LorenzoDisla@gmail.com;22;11
12417;Eric Josué;Terrero ;40258216101;1;8297531099;1;4;EricJosuéTerrero@gmail.com;27;2
12418;Martín Ciro;Oviedo Amador;40260506135;1;8291131747;1;4;MartínCiroOviedoAmador@gmail.com;1;2
12419;Carlos ;Correa ;40253471758;1;8491513479;1;2;CarlosCorrea@gmail.com;21;6
12420;Marc Eduardo;Lantigua Valerio;40248983207;1;8291060293;1;6;MarcEduardoLantiguaValerio@gmail.com;29;6
12421;Mario ;Bautista ;40225060146;1;8297458557;1;5;MarioBautista@gmail.com;16;2
12422;Alicia Valeria;Carvajal ;40272423601;1;8295464052;2;5;AliciaValeriaCarvajal@gmail.com;1;4
12423;Simón ;Reynoso Pujols;40270967434;1;8296541715;1;2;SimónReynosoPujols@gmail.com;32;8
12424;Lorenzo Miguel;Reynoso ;40265487319;1;8292191355;1;5;LorenzoMiguelReynoso@gmail.com;22;9
12425;Sebastián ;Casado ;40255423697;1;8299784140;1;2;SebastiánCasado@gmail.com;26;11
12426;Renata Lucía;Carrasco ;40242657371;1;8297316141;2;3;RenataLucíaCarrasco@gmail.com;30;7
12427;Danna Romina;Caceres ;40275125562;1;8295972882;2;6;DannaRominaCaceres@gmail.com;16;4
12428;Francisco ;Feliz ;40230369693;1;8297200503;1;5;FranciscoFeliz@gmail.com;31;12
12429;Maximiliano ;Volquez Moquete;40258702332;1;8497766344;1;4;MaximilianoVolquezMoquete@gmail.com;27;12
12430;Luna Amelia;Guerrero Parra;40222744757;1;8497074704;2;1;LunaAmeliaGuerreroParra@gmail.com;21;11
12431;Nicolás Ian;Monegro Brea;40256505725;1;8298965336;1;3;NicolásIanMonegroBrea@gmail.com;20;15
12432;Elisa Mariana;Nivar Batista;40225278794;1;8498127788;2;3;ElisaMarianaNivarBatista@gmail.com;19;9
12433;Álvaro ;Santos ;40289818719;1;8292432819;1;6;ÁlvaroSantos@gmail.com;25;13
12434;Laura ;Figuereo Marte;40210365900;1;8297015438;2;3;LauraFiguereoMarte@gmail.com;32;9
12435;Alejandro Axel;Rosario ;40232061251;1;8297789300;1;6;AlejandroAxelRosario@gmail.com;8;7
12436;Alma Ana;Rosa ;40216848175;1;8495511495;2;6;AlmaAnaRosa@gmail.com;7;11
12437;Miguel ;Matos Jimenez;40283210997;1;8298255705;1;4;MiguelMatosJimenez@gmail.com;18;13
12438;Hugo Álvaro;Then Infante;40249862860;1;8495474023;1;2;HugoÁlvaroThenInfante@gmail.com;24;8
12439;Antonella Nicole;Romero ;40232920531;1;8297100105;2;5;AntonellaNicoleRomero@gmail.com;9;10
12440;Daniel ;Urbaez ;62689055045;2;8291740630;1;1;DanielUrbaez@gmail.com;10;7
12441;León ;Nuñez ;40275465569;1;8491956160;1;6;LeónNuñez@gmail.com;3;9
12442;Sofía Eva;Zorrilla ;40253812290;1;8294717419;2;3;SofíaEvaZorrilla@gmail.com;23;13
12443;Salvador Francisco;Liranzo ;40289099197;1;8298443232;1;3;SalvadorFranciscoLiranzo@gmail.com;20;7
12444;Miguel Ciro;Castro Vallejo;40225984175;1;8496502022;1;1;MiguelCiroCastroVallejo@gmail.com;25;5
12445;Derek Ciro;Martinez Toribio;40276296447;1;8292268696;1;4;DerekCiroMartinezToribio@gmail.com;30;7
12446;Cristóbal Gonzalo;Morales Pascual;40299139188;1;8498919837;1;2;CristóbalGonzaloMoralesPascual@gmail.com;27;5
12447;Antonella Alicia;Adames ;40255644018;1;8494173891;2;2;AntonellaAliciaAdames@gmail.com;3;8
12448;Simón Oliver;Medrano Batista;40291943748;1;8491724253;1;1;SimónOliverMedranoBatista@gmail.com;31;14
12449;Sofía ;Nuñez ;40228650084;1;8294119966;2;6;SofíaNuñez@gmail.com;13;7
12450;Violeta ;Parra ;40241808536;1;8298342999;2;3;VioletaParra@gmail.com;23;6
12451;Adrián ;Corporan ;40298019910;1;8498146706;1;3;AdriánCorporan@gmail.com;18;4
12452;Joaquín Alonso;Grullon ;40294613741;1;8293718110;1;2;JoaquínAlonsoGrullon@gmail.com;25;10
12453;Gonzalo ;Mercedes Linares;40259054854;1;8491479569;1;3;GonzaloMercedesLinares@gmail.com;32;2
12454;Julián ;Betances Corporan;40211916577;1;8295308308;1;5;JuliánBetancesCorporan@gmail.com;6;4
12455;Isabel Catalina;Peralta ;62699951067;2;8492951141;2;4;IsabelCatalinaPeralta@gmail.com;13;2
12456;Elena Antonella;Calderon ;40259246724;1;8496491503;2;4;ElenaAntonellaCalderon@gmail.com;30;7
12457;Miguel ;Velez ;62683813895;2;8491161104;1;2;MiguelVelez@gmail.com;22;11
12458;Maia ;Sencion Ceballos;40239294065;1;8291789715;2;5;MaiaSencionCeballos@gmail.com;23;3
12459;Bruno ;Soriano ;40243529152;1;8293216124;1;1;BrunoSoriano@gmail.com;10;9
12460;Lucas ;Ulloa Correa;40220134671;1;8296571231;1;2;LucasUlloaCorrea@gmail.com;2;11
12461;María ;Santiago ;40250834621;1;8297422391;2;6;MaríaSantiago@gmail.com;30;2
12462;Agustina Antonia;Lantigua ;40232694204;1;8293608116;2;5;AgustinaAntoniaLantigua@gmail.com;9;6
12463;Ximena ;Betances Lantigua;62674888775;2;8491706300;2;2;XimenaBetancesLantigua@gmail.com;22;13
12464;Tomás Maximiliano;Pimentel Hernandez;40239002441;1;8297779364;1;5;TomásMaximilianoPimentelHernandez@gmail.com;25;2
12465;Esteban ;Tejeda ;40257017621;1;8295972760;1;2;EstebanTejeda@gmail.com;23;11
12466;Felipe ;Rivera Collado;40281161732;1;8495123062;1;3;FelipeRiveraCollado@gmail.com;1;7
12467;Ximena Maia;Lee Troncoso;40251697422;1;8492917176;2;4;XimenaMaiaLeeTroncoso@gmail.com;24;14
12468;Derek Noah;Morales Pena;40215381750;1;8495029948;1;4;DerekNoahMoralesPena@gmail.com;21;7
12469;Martín ;Bonilla Rincon;40216624419;1;8498175706;1;5;MartínBonillaRincon@gmail.com;22;3
12470;Valeria Allison;Quezada ;40299263141;1;8493195538;2;5;ValeriaAllisonQuezada@gmail.com;14;13
12471;Juan Dylan;Vasquez ;40257982936;1;8296067609;1;1;JuanDylanVasquez@gmail.com;9;7
12472;Agustín ;Peguero Rosa;40238382944;1;8297104764;1;2;AgustínPegueroRosa@gmail.com;14;12
12473;Joel Agustín;Suriel Then;40245078218;1;8491228335;1;3;JoelAgustínSurielThen@gmail.com;22;2
12474;Isabel ;Tejada Fernandez;40213128422;1;8498952387;2;2;IsabelTejadaFernandez@gmail.com;11;5
12475;Elisa ;Paniagua ;40293758739;1;8293926861;2;5;ElisaPaniagua@gmail.com;2;6
12476;Aarón Diego;Valera Cordero;40286015313;1;8496271744;1;2;AarónDiegoValeraCordero@gmail.com;26;3
12477;Antonella ;Mora Espinal;40289174197;1;8291100486;2;4;AntonellaMoraEspinal@gmail.com;9;7
12478;Ángel Oliver;Ventura ;40245790175;1;8297726993;1;4;ÁngelOliverVentura@gmail.com;4;12
12479;Guadalupe ;Carmona ;40218282142;1;8292176107;2;6;GuadalupeCarmona@gmail.com;23;13
12480;Juan Alexander;Alba ;40288417961;1;8292142005;1;2;JuanAlexanderAlba@gmail.com;24;9
12481;Alba Julia;Brea Alcantara;40211397612;1;8498004244;2;6;AlbaJuliaBreaAlcantara@gmail.com;14;6
12482;Ethan ;Cedano Montero;40295097113;1;8498927298;1;6;EthanCedanoMontero@gmail.com;15;10
12483;Benjamín ;Ledesma Morillo;40224478546;1;8496259720;1;5;BenjamínLedesmaMorillo@gmail.com;18;8
12484;Gael Derek;Novas ;40277148189;1;8293405493;1;3;GaelDerekNovas@gmail.com;20;12
12485;Rafael ;Brea Padilla;40252207937;1;8494593283;1;4;RafaelBreaPadilla@gmail.com;18;12
12486;Sebastián ;Taveras ;40241849490;1;8493401733;1;5;SebastiánTaveras@gmail.com;9;12
12487;Oliver Juan;Frias Morel;40282752790;1;8494360611;1;3;OliverJuanFriasMorel@gmail.com;28;9
12488;Máximo ;Corporan ;40250292302;1;8299082452;1;5;MáximoCorporan@gmail.com;32;4
12489;María ;Ulloa Beltre;40216951391;1;8499747469;2;3;MaríaUlloaBeltre@gmail.com;31;14
12490;Juan Juan;Gil ;40265162464;1;8291205223;1;3;JuanJuanGil@gmail.com;14;2
12491;Veran María;Holguin ;40243564190;1;8299152792;2;2;VeranMaríaHolguin@gmail.com;27;9
12492;Carolina ;Rivera Bueno;40270779713;1;8292259543;2;4;CarolinaRiveraBueno@gmail.com;17;9
12493;Cristian Eduardo;Grullon ;40291635628;1;8498760947;1;2;CristianEduardoGrullon@gmail.com;15;4
12494;Romina Guadalupe;Colon ;40260390223;1;8294315247;2;5;RominaGuadalupeColon@gmail.com;9;9
12495;Miguel ;Alcantara ;40243448796;1;8296152129;1;1;MiguelAlcantara@gmail.com;11;13
12496;Leonardo Mario;Minaya Luna;40283636755;1;8499412479;1;2;LeonardoMarioMinayaLuna@gmail.com;4;15
12497;Amalia ;Lopez Taveras;40281499991;1;8496470436;2;3;AmaliaLopezTaveras@gmail.com;24;4
12498;Lucía Ana;Custodio ;40252870226;1;8296413883;2;5;LucíaAnaCustodio@gmail.com;1;9
12499;Vicente Ángel;Estrella ;40281736922;1;8491241179;1;1;VicenteÁngelEstrella@gmail.com;20;1
12500;Alexander ;Ferreras Flores;40248219201;1;8494316547;1;3;AlexanderFerrerasFlores@gmail.com;30;10
12501;León ;Abad Lara;40262639083;1;8291641173;1;6;LeónAbadLara@gmail.com;22;15
12502;Josefina Clara;Mendez ;40224609249;1;8293514190;2;4;JosefinaClaraMendez@gmail.com;5;15
12503;Jerónimo Lorenzo;Mora ;40299884179;1;8493292150;1;5;JerónimoLorenzoMora@gmail.com;6;7
12504;Aarón Vicente;Martinez ;40279681435;1;8292645491;1;1;AarónVicenteMartinez@gmail.com;26;4
12505;Enzo ;Nivar ;40294569295;1;8292755012;1;1;EnzoNivar@gmail.com;1;7
12506;Natalia ;Gonzalez ;40237525481;1;8292026606;2;6;NataliaGonzalez@gmail.com;3;11
12507;Amelia ;Mendez ;62663686780;2;8496264919;2;1;AmeliaMendez@gmail.com;13;13
12508;Rodrigo ;Nunez Nunez;40265869831;1;8494533744;1;5;RodrigoNunezNunez@gmail.com;8;11
12509;Maximiliano ;Campusano ;40219316678;1;8498466661;1;5;MaximilianoCampusano@gmail.com;28;10
12510;Ashley ;Rodriguez Mesa;62677413846;2;8495351166;2;5;AshleyRodriguezMesa@gmail.com;9;11
12511;Valentina Amelia;Moreno Ferreras;40230836776;1;8492312559;2;6;ValentinaAmeliaMorenoFerreras@gmail.com;24;14
12512;Dante Nicolás;Lluberes Caceres;40255550060;1;8293813047;1;6;DanteNicolásLluberesCaceres@gmail.com;6;9
12513;Simón ;Amador Beltre;40237295969;1;8493709940;1;2;SimónAmadorBeltre@gmail.com;10;10
12514;Luciano ;Almanzar Terrero;40214210214;1;8299904012;1;5;LucianoAlmanzarTerrero@gmail.com;4;15
12515;Abigail ;Marrero ;40299544467;1;8292387850;2;6;AbigailMarrero@gmail.com;26;10
12516;Emily Emilia;Baez Vidal;40254625854;1;8492003113;2;6;EmilyEmiliaBaezVidal@gmail.com;3;6
12517;Emma Isabella;Suriel ;40240187218;1;8295227292;2;2;EmmaIsabellaSuriel@gmail.com;3;12
12518;Ignacio ;Valenzuela Peña;40239404573;1;8296217931;1;1;IgnacioValenzuelaPeña@gmail.com;24;10
12519;Zoe ;Valerio ;40222406808;1;8499218953;2;5;ZoeValerio@gmail.com;27;11
12520;Eric Salvador;Matias Robles;40212808318;1;8495749420;1;6;EricSalvadorMatiasRobles@gmail.com;10;13
12521;Laura ;Lugo ;40277026005;1;8298914184;2;6;LauraLugo@gmail.com;16;2
12522;Derek Juan;Nivar ;40251059598;1;8292722443;1;4;DerekJuanNivar@gmail.com;11;11
12523;Agustín ;Disla ;40269036214;1;8291454982;1;1;AgustínDisla@gmail.com;13;2
12524;Emmanuel Matías;Rosario Perdomo;40280765868;1;8496142939;1;2;EmmanuelMatíasRosarioPerdomo@gmail.com;17;3
12525;Alma María;Rosado Ferreira;40292854896;1;8298635486;2;2;AlmaMaríaRosadoFerreira@gmail.com;21;4
12526;Samantha ;Padilla ;40230955568;1;8292282150;2;2;SamanthaPadilla@gmail.com;11;12
12527;Julián Juan;Echavarria Espinal;40214751425;1;8294016139;1;6;JuliánJuanEchavarriaEspinal@gmail.com;20;11
12528;Thiago ;Agramonte Urbaez;40231292877;1;8299049873;1;2;ThiagoAgramonteUrbaez@gmail.com;17;8
12529;Alonso Eduardo;Carrasco Rincon;40270152556;1;8495751073;1;6;AlonsoEduardoCarrascoRincon@gmail.com;2;13
12530;Thiago Noah;Moreta Evangelista;40282918448;1;8299192631;1;4;ThiagoNoahMoretaEvangelista@gmail.com;2;5
12531;Antonella ;Sosa Duarte;40226645306;1;8492123910;2;2;AntonellaSosaDuarte@gmail.com;8;13
12532;Iker ;Morel ;40224340624;1;8292904020;1;2;IkerMorel@gmail.com;22;7
12533;AnaSofía Clara;Campusano ;40287233574;1;8499780342;2;1;AnaSofíaClaraCampusano@gmail.com;14;10
12534;Amanda ;Villanueva ;40231664636;1;8294923352;2;6;AmandaVillanueva@gmail.com;25;11
12535;Carla ;Mata Espinosa;40211558129;1;8295269398;2;3;CarlaMataEspinosa@gmail.com;7;6
12536;Felipe Bautista;Perdomo ;40273076380;1;8494696693;1;5;FelipeBautistaPerdomo@gmail.com;11;1
12537;Luciana Florencia;Valera ;40252908589;1;8294098888;2;6;LucianaFlorenciaValera@gmail.com;15;11
12538;Alexander Vicente;Berroa Puello;40252593599;1;8492278855;1;3;AlexanderVicenteBerroaPuello@gmail.com;8;2
12539;Sofía ;Santos Ferreras;40242776825;1;8296441488;2;2;SofíaSantosFerreras@gmail.com;15;9
12540;Derek ;Diaz Betances;40233049730;1;8291447787;1;1;DerekDiazBetances@gmail.com;24;9
12541;Rafael ;Frias ;40252405569;1;8291305837;1;6;RafaelFrias@gmail.com;20;9
12542;Veran Gabriela;Echavarria ;40253027570;1;8496679630;2;2;VeranGabrielaEchavarria@gmail.com;8;6
12543;María Aitana;Miranda Araujo;40283757936;1;8494253867;2;2;MaríaAitanaMirandaAraujo@gmail.com;17;10
12544;Andrés ;Terrero ;40269156839;1;8297468975;1;2;AndrésTerrero@gmail.com;15;3
12545;Clara Elisa;Toribio ;40255524599;1;8497134044;2;4;ClaraElisaToribio@gmail.com;32;4
12546;Lorenzo ;Matias ;40285369777;1;8291682840;1;4;LorenzoMatias@gmail.com;19;4
12547;Camila Emily;Romero ;40280334786;1;8497520911;2;5;CamilaEmilyRomero@gmail.com;10;7
12548;Hugo ;Burgos ;62672674088;2;8294208915;1;4;HugoBurgos@gmail.com;3;7
12549;Natalia ;Cruz Canela;40279545791;1;8495990756;2;6;NataliaCruzCanela@gmail.com;31;3
12550;Isidora Martina;Mendoza Suazo;40296408297;1;8491981852;2;2;IsidoraMartinaMendozaSuazo@gmail.com;29;13
12551;Ian ;Cruz Cedano;40285145052;1;8299439776;1;6;IanCruzCedano@gmail.com;14;2
12552;Rafaela ;Parra Perez;40239361732;1;8292333414;2;1;RafaelaParraPerez@gmail.com;32;1
12553;Elena Emilia;Mena ;62622208403;2;8299165332;2;1;ElenaEmiliaMena@gmail.com;1;11
12554;Esteban ;Custodio ;40253239030;1;8496947024;1;5;EstebanCustodio@gmail.com;26;7
12555;Irene Fernanda;Valenzuela Batista;40229065219;1;8295992382;2;3;IreneFernandaValenzuelaBatista@gmail.com;21;10
12556;Gael ;Heredia ;40297383801;1;8496651372;1;5;GaelHeredia@gmail.com;21;15
12557;Samantha Amelia;Liriano ;40258141636;1;8295736334;2;1;SamanthaAmeliaLiriano@gmail.com;23;1
12558;Ashley ;Vicioso Santo;40283326297;1;8498935453;2;1;AshleyViciosoSanto@gmail.com;31;7
12559;Felipe Iván;Miranda Navarro;40232125563;1;8496982124;1;1;FelipeIvánMirandaNavarro@gmail.com;8;12
12560;Esteban ;Gomez Lopez;40221431776;1;8297920056;1;2;EstebanGomezLopez@gmail.com;4;3
12561;Juan León;Lorenzo ;40298422460;1;8296534765;1;4;JuanLeónLorenzo@gmail.com;1;7
12562;Juan Valentino;Nunez Pichardo;40226418651;1;8295335012;1;6;JuanValentinoNunezPichardo@gmail.com;27;5
12563;Diego ;Figueroa Meran;40227320678;1;8293127266;1;3;DiegoFigueroaMeran@gmail.com;14;7
12564;Ainara Delfina;Robles ;40237091209;1;8294706546;2;5;AinaraDelfinaRobles@gmail.com;1;12
12565;Leo ;Veloz ;40228434605;1;8298230617;1;3;LeoVeloz@gmail.com;6;10
12566;Paula ;Caceres ;40274970136;1;8298098367;2;1;PaulaCaceres@gmail.com;31;15
12567;Dante ;Matos Pujols;62635010874;2;8296446095;1;1;DanteMatosPujols@gmail.com;13;9
12568;Claudia Claudia;Valerio Nova;40262694095;1;8292308344;2;5;ClaudiaClaudiaValerioNova@gmail.com;7;10
12569;Simón Manuel;Moreno Ventura;40218420844;1;8299853092;1;3;SimónManuelMorenoVentura@gmail.com;24;5
12570;Oliver Ian;Bido ;40250064223;1;8497389573;1;5;OliverIanBido@gmail.com;9;13
12571;Ainara ;Mieses Ferreira;62628833466;2;8493069124;2;6;AinaraMiesesFerreira@gmail.com;18;15
12572;Elías ;Agramonte ;40252689124;1;8499550716;1;2;ElíasAgramonte@gmail.com;5;13
12573;Gabriel Jerónimo;Dominguez ;40228229055;1;8298200727;1;3;GabrielJerónimoDominguez@gmail.com;29;11
12574;Gabriel Fernando;Lluberes ;40253698701;1;8292000260;1;4;GabrielFernandoLluberes@gmail.com;20;9
12575;Leire Salomé;Piña Alvarez;40293292967;1;8293225682;2;2;LeireSaloméPiñaAlvarez@gmail.com;16;8
12576;Leire Mariangel;Grullon Madera;40233101466;1;8293723268;2;5;LeireMariangelGrullonMadera@gmail.com;8;8
12577;Abril ;Familia Gonzalez;40221388101;1;8293659610;2;2;AbrilFamiliaGonzalez@gmail.com;8;5
12578;Francisco Alejandro;Moreno Javier;40271926738;1;8494263349;1;3;FranciscoAlejandroMorenoJavier@gmail.com;1;14
12579;Tomás Axel;Lantigua Rojas;40253440596;1;8497211412;1;5;TomásAxelLantiguaRojas@gmail.com;6;13
12580;Victoria Delfina;Alcantara ;40232135600;1;8294753009;2;4;VictoriaDelfinaAlcantara@gmail.com;12;6
12581;Dylan ;Muñoz Beltre;40282424266;1;8294594077;1;5;DylanMuñozBeltre@gmail.com;11;14
12582;Rodrigo Juan;Puello ;40269776027;1;8499341357;1;4;RodrigoJuanPuello@gmail.com;18;5
12583;Isabel ;Santana ;40262413730;1;8496140862;2;5;IsabelSantana@gmail.com;23;10
12584;Juan ;Lara ;62697566582;2;8299400062;1;4;JuanLara@gmail.com;7;3
12585;Agustina ;Acosta ;40282021767;1;8494623625;2;3;AgustinaAcosta@gmail.com;18;11
12586;Antonio ;Ogando ;40248134888;1;8496660312;1;2;AntonioOgando@gmail.com;25;3
12587;Álvaro ;Tineo ;40216322985;1;8294616611;1;1;ÁlvaroTineo@gmail.com;9;11
12588;Francesca Brianna;Suero ;40273285533;1;8491423354;2;4;FrancescaBriannaSuero@gmail.com;23;10
12589;Marc Leonardo;Ramirez Suero;40272921849;1;8292326292;1;5;MarcLeonardoRamirezSuero@gmail.com;17;14
12590;Adriana Romina;Ferreira ;40244966030;1;8497114575;2;4;AdrianaRominaFerreira@gmail.com;9;1
12591;Felipe Máximo;Dominguez ;40253195614;1;8295435820;1;5;FelipeMáximoDominguez@gmail.com;25;12
12592;Christopher ;Robles ;40283472749;1;8496519022;1;1;ChristopherRobles@gmail.com;4;13
12593;Valentino Juan;Salas ;40289718092;1;8297948623;1;2;ValentinoJuanSalas@gmail.com;15;10
12594;María ;Medina Nunez;40257070351;1;8494292572;2;1;MaríaMedinaNunez@gmail.com;18;4
12595;Regina ;Bido Jimenez;40271805011;1;8298032352;2;1;ReginaBidoJimenez@gmail.com;8;6
12596;Bautista Cristóbal;Pujols ;40244142345;1;8294375654;1;2;BautistaCristóbalPujols@gmail.com;9;3
12597;Antonio Juan;Feliz ;40243459180;1;8298426820;1;4;AntonioJuanFeliz@gmail.com;15;13
12598;Valeria ;Montilla ;40247254558;1;8296134559;2;4;ValeriaMontilla@gmail.com;6;3
12599;Gonzalo ;Moquete Lopez;40286416831;1;8297842885;1;6;GonzaloMoqueteLopez@gmail.com;15;15
12600;Emilio Joaquín;Berroa ;40221142944;1;8497132880;1;6;EmilioJoaquínBerroa@gmail.com;3;2
12601;Claudia ;Moreno ;40210703493;1;8498912184;2;1;ClaudiaMoreno@gmail.com;32;8
12602;Leonardo Gabriel;Beato Solano;40281350106;1;8494502279;1;3;LeonardoGabrielBeatoSolano@gmail.com;11;14
12603;Samantha María;Beato Adames;40250777791;1;8295316705;2;4;SamanthaMaríaBeatoAdames@gmail.com;4;7
12604;Luna Juana;Guillen Campusano;40288125312;1;8293176304;2;2;LunaJuanaGuillenCampusano@gmail.com;18;15
12605;León Salvador;Mendez ;40276054345;1;8292952761;1;6;LeónSalvadorMendez@gmail.com;32;5
12606;Josué ;Andujar Guzman;40238323807;1;8499567116;1;4;JosuéAndujarGuzman@gmail.com;20;7
12607;Salomé Florencia;Familia Camacho;40273137728;1;8295981431;2;6;SaloméFlorenciaFamiliaCamacho@gmail.com;25;11
12608;Florencia ;Pereyra Lopez;40251997530;1;8498410657;2;6;FlorenciaPereyraLopez@gmail.com;4;6
12609;Abril ;Santana ;40279052389;1;8297304851;2;5;AbrilSantana@gmail.com;13;4
12610;Antonio Dylan;Solis Parra;40276004679;1;8498594798;1;6;AntonioDylanSolisParra@gmail.com;11;8
12611;Sofía ;Bonilla Antigua;40234920306;1;8299969310;2;5;SofíaBonillaAntigua@gmail.com;20;10
12612;Josefa ;Polanco Tolentino;40280762768;1;8299774785;2;1;JosefaPolancoTolentino@gmail.com;5;3
12613;Andrés ;Solis ;40244987326;1;8295052177;1;1;AndrésSolis@gmail.com;6;4
12614;Christopher ;Leon ;40220845264;1;8499049159;1;3;ChristopherLeon@gmail.com;7;12
12615;Valeria Allison;Rosado Inoa;40242086070;1;8294979383;2;6;ValeriaAllisonRosadoInoa@gmail.com;19;6
12616;Maia ;Rondon ;40277425039;1;8495335988;2;4;MaiaRondon@gmail.com;32;9
12617;Juan Juan;Almanzar Ureña;40240057003;1;8498603981;1;1;JuanJuanAlmanzarUreña@gmail.com;21;1
12618;Valentina ;Mena ;40226268078;1;8299740822;2;6;ValentinaMena@gmail.com;5;8
12619;Montserrat ;Romero ;40272076616;1;8292095843;2;3;MontserratRomero@gmail.com;18;12
12620;Emily Clara;Vicioso Cuevas;40240505372;1;8492076498;2;6;EmilyClaraViciosoCuevas@gmail.com;3;14
12621;Violeta Alejandra;Mateo Vallejo;40243192429;1;8298800118;2;5;VioletaAlejandraMateoVallejo@gmail.com;3;12
12622;Martín ;Morel Reynoso;40285388105;1;8496488936;1;4;MartínMorelReynoso@gmail.com;7;1
12623;Andrés ;Benitez ;40235486434;1;8291445785;1;2;AndrésBenitez@gmail.com;23;13
12624;Carolina Francesca;Guillen ;40249614513;1;8495449310;2;2;CarolinaFrancescaGuillen@gmail.com;18;1
12625;Juan ;Solano Feliz;40297867553;1;8292439941;1;5;JuanSolanoFeliz@gmail.com;8;9
12626;Bianca ;Terrero ;40299814161;1;8495705585;2;5;BiancaTerrero@gmail.com;2;4
12627;Claudia María;Fermin ;40280530269;1;8499498797;2;1;ClaudiaMaríaFermin@gmail.com;16;11
12628;Francisco ;Moreno ;40296549917;1;8299648504;1;3;FranciscoMoreno@gmail.com;25;4
12629;Diego Benjamín;Encarnacion ;40281208423;1;8497678443;1;5;DiegoBenjamínEncarnacion@gmail.com;32;9
12630;Gonzalo ;Castro ;40267980002;1;8493399942;1;2;GonzaloCastro@gmail.com;16;6
12631;Benjamín ;Sencion Navarro;40274661009;1;8298682665;1;2;BenjamínSencionNavarro@gmail.com;9;15
12632;Elena Abril;Guerra ;62617960972;2;8294876857;2;1;ElenaAbrilGuerra@gmail.com;1;9
12633;Ximena ;Lee ;40260129045;1;8493965671;2;1;XimenaLee@gmail.com;18;2
12634;Iván Marc;Paredes ;40245865001;1;8299974487;1;6;IvánMarcParedes@gmail.com;2;4
12635;Nicolás ;Infante ;40239600649;1;8498592089;1;1;NicolásInfante@gmail.com;29;7
12636;Veran Carmen;Evangelista ;40261189914;1;8292756814;2;1;VeranCarmenEvangelista@gmail.com;27;6
12637;Iván ;Santana Ventura;40237785516;1;8491168323;1;3;IvánSantanaVentura@gmail.com;8;7
12638;Juan Samue;Suriel Espinal;40242170698;1;8296025980;1;6;JuanSamueSurielEspinal@gmail.com;3;9
12639;Aarón ;Hidalgo Mesa;40250286186;1;8494748275;1;6;AarónHidalgoMesa@gmail.com;8;4
12640;Luciano ;Pacheco ;40227621859;1;8492735173;1;4;LucianoPacheco@gmail.com;3;8
12641;Aarón ;Disla ;40253839493;1;8297183838;1;5;AarónDisla@gmail.com;29;3
12642;Alejandra ;Moreta ;40292536229;1;8498033394;2;2;AlejandraMoreta@gmail.com;6;5
12643;Javier ;Valenzuela Disla;40235013610;1;8296457657;1;3;JavierValenzuelaDisla@gmail.com;9;1
12644;Florencia ;Reynoso ;40243140612;1;8497214775;2;3;FlorenciaReynoso@gmail.com;21;2
12645;Ana ;Ogando ;40225737807;1;8294847499;2;4;AnaOgando@gmail.com;28;6
12646;Agustín ;Ulloa Valerio;40256715682;1;8499213033;1;2;AgustínUlloaValerio@gmail.com;14;15
12647;Hugo ;Pimentel ;62629661871;2;8498221199;1;3;HugoPimentel@gmail.com;9;2
12648;Ivanna Alicia;Santo ;40244448511;1;8493856234;2;3;IvannaAliciaSanto@gmail.com;17;2
12649;María Aitana;Canela ;40249580942;1;8495563963;2;2;MaríaAitanaCanela@gmail.com;2;9
12650;Iván ;Espinosa ;62647153893;2;8497582004;1;1;IvánEspinosa@gmail.com;19;3
12651;Maximiliano ;Suriel ;40293619855;1;8297893250;1;1;MaximilianoSuriel@gmail.com;15;12
12652;Joaquín Enzo;Contreras ;40220956499;1;8494910434;1;3;JoaquínEnzoContreras@gmail.com;14;11
12653;Aitana ;Rosa Linares;40241573687;1;8492387580;2;1;AitanaRosaLinares@gmail.com;9;3
12654;Emilio ;Urbaez Veras;40293324838;1;8491160274;1;1;EmilioUrbaezVeras@gmail.com;31;14
